person_id,q1,response_time_seconds_1,q2,response_time_seconds_2,q3,response_time_seconds_3,q4,response_time_seconds_4,q5,response_time_seconds_5,q6,response_time_seconds_6,q7,response_time_seconds_7,q8,response_time_seconds_8,q9,response_time_seconds_9,q10,response_time_seconds_10,latitude,longitude
USR_2CE034C7,A,5.18,A,6.75,A,10.96,A,5.03,B,6.71,A,10.65,A,7.85,A,5.44,A,8.29,A,6.34,13.2834,75.7348
USR_73FF3C30,C,6.36,A,8.27,B,11.58,A,8.17,B,8.04,D,9.81,B,8.96,A,6.92,A,9.23,A,6.58,12.4066,79.2723
USR_B5F7A532,B,6.44,A,5.32,A,11.09,D,5.43,B,7.13,B,10.19,A,6.3,B,7.67,A,8.52,A,8.0,12.719,78.2481
USR_D684E540,A,11.18,A,9.81,A,11.45,A,8.52,C,7.56,A,6.06,A,11.75,B,9.51,A,6.81,A,10.61,21.1315,77.2142
USR_C6495818,B,22.31,A,22.19,A,17.78,A,18.67,B,11.58,C,17.29,B,20.03,B,23.37,D,21.99,C,10.98,27.2919,80.7688
USR_56B8268E,A,11.31,B,10.35,B,16.23,C,20.47,B,20.66,C,13.81,B,13.17,A,11.28,C,10.17,B,16.91,29.2976,75.6978
USR_9E367E7C,A,11.57,B,14.18,C,13.97,D,16.39,C,24.57,A,11.01,B,16.94,C,24.7,D,23.17,A,23.66,12.4608,77.3325
USR_11E05C5D,A,14.65,B,22.47,C,20.85,A,10.81,D,24.06,B,15.9,A,11.11,B,12.37,C,12.39,B,23.48,27.6731,79.8699
USR_FEF4222C,A,24.7,A,22.67,B,14.03,C,14.77,D,21.61,A,13.35,B,12.94,A,11.5,B,19.1,B,12.32,13.9519,76.9423
USR_91EC48AB,D,19.37,B,13.29,D,33.47,D,7.87,D,17.78,D,32.17,C,31.67,C,12.4,C,6.88,D,4.81,11.9173,78.7458
USR_F146576B,A,21.79,B,13.16,B,11.72,D,24.65,D,15.16,A,20.25,A,11.61,B,24.05,B,16.14,C,11.53,17.3741,72.0435
USR_9779D5ED,B,2.31,B,26.05,C,18.07,D,27.0,A,13.69,B,20.04,A,9.03,C,24.64,D,33.74,C,4.59,27.6917,80.2211
USR_9847557E,C,25.4,C,12.47,D,7.57,C,33.18,D,10.56,A,35.27,D,11.54,C,5.65,D,14.93,A,4.87,29.085,76.1785
USR_05EFCEE1,A,21.98,C,13.09,B,12.43,A,20.3,B,11.75,B,18.69,B,23.18,D,15.94,C,17.35,B,14.17,22.3326,77.4443
USR_FFCCF85F,A,14.61,A,18.03,C,22.26,B,13.98,B,13.01,B,19.17,A,14.54,C,14.24,A,17.43,C,24.92,29.9377,75.8121
USR_94EAB7D2,A,6.59,B,34.79,D,2.63,B,3.79,D,29.16,D,28.05,B,31.52,A,38.89,D,38.18,C,17.87,28.3773,79.4903
USR_11C89673,B,5.46,A,6.16,A,9.7,D,7.08,A,6.44,B,6.44,B,11.11,A,8.87,A,11.78,A,10.59,13.2903,77.4272
USR_6758B795,C,21.97,D,20.29,B,15.53,D,26.82,B,38.15,D,39.44,C,29.26,B,25.74,C,14.36,C,28.97,30.6099,77.0123
USR_E1B31FA9,C,15.76,D,10.16,D,19.84,B,13.7,C,12.1,C,22.27,B,19.01,B,13.63,B,15.42,A,24.61,25.914,80.2835
USR_1FE4EFA2,A,9.69,A,11.31,B,6.98,A,9.5,A,11.03,B,5.07,A,8.36,A,10.21,C,6.44,B,7.8,20.9159,78.5182
USR_0FBA1576,C,11.07,B,15.98,C,20.83,D,23.02,B,21.25,A,19.01,B,16.5,C,13.38,C,16.54,B,17.52,26.5823,81.2518
USR_F635B22D,D,20.6,B,19.37,A,12.92,C,18.17,D,14.97,A,20.97,C,17.75,B,16.86,B,20.13,A,23.06,22.8118,78.6521
USR_E872A892,A,21.53,A,20.08,A,11.94,B,20.35,D,17.03,C,12.12,A,24.4,A,20.86,B,10.89,B,16.41,20.9624,79.3803
USR_FBCED2EF,B,19.97,A,14.97,B,21.31,B,16.99,A,22.07,C,18.49,C,23.61,A,24.81,B,24.4,B,14.09,20.1302,74.5557
USR_DE181224,C,5.17,A,8.67,A,6.31,A,7.9,B,9.58,B,6.39,A,5.42,A,5.97,A,5.9,A,9.35,28.6011,81.976
USR_E58906B6,A,8.44,A,5.26,B,7.67,B,8.67,B,11.51,A,7.59,A,11.48,A,10.83,A,9.05,B,9.2,21.6144,77.9711
USR_494C6CC9,A,14.63,B,15.88,B,10.03,D,11.78,B,20.48,B,21.21,A,12.25,B,17.78,B,19.07,C,10.97,13.4933,76.6159
USR_C731EBC5,B,5.87,A,11.66,A,7.63,B,7.53,A,9.44,A,11.44,A,9.87,A,6.45,C,6.4,B,5.42,28.9071,78.1167
USR_40853572,D,25.65,B,28.02,C,3.46,A,38.61,C,24.86,C,36.1,D,28.68,D,3.58,D,3.56,A,9.95,21.1287,78.287
USR_F0C18E9F,C,24.5,C,19.33,B,19.57,A,18.8,A,15.03,C,14.17,A,15.71,C,13.29,D,15.82,B,15.3,28.3763,76.0002
USR_F75C7C25,A,11.29,D,11.84,A,7.79,B,11.77,A,8.64,A,5.9,A,8.38,A,7.68,A,5.83,A,10.97,30.4202,78.7716
USR_F38513A8,C,13.21,B,17.95,C,16.4,D,19.23,C,19.41,B,20.36,B,14.39,A,24.65,A,10.06,A,13.27,19.9543,74.7806
USR_0315D0D7,B,14.52,C,23.66,B,23.0,B,21.5,A,15.0,B,16.13,B,19.61,C,15.07,C,18.55,B,19.9,28.8725,77.5428
USR_C2EDC7C4,D,14.25,B,9.68,C,17.07,B,8.63,D,20.35,D,22.95,A,19.11,D,6.34,A,6.18,D,35.25,24.3165,77.4074
USR_3E5BC757,B,13.47,C,13.2,C,18.16,B,19.96,C,15.81,B,18.3,C,14.11,C,24.45,B,11.38,B,12.34,14.5953,75.7147
USR_7AD6E3CF,C,13.8,D,22.85,B,25.43,A,26.95,C,22.85,C,35.08,D,21.65,C,12.27,B,36.67,D,2.99,22.935,78.8001
USR_BA97F298,B,6.83,B,7.27,A,6.85,B,10.4,A,6.9,A,8.48,B,8.23,B,8.07,A,11.21,A,9.82,19.213,73.0823
USR_B66B4363,B,13.53,B,20.44,C,16.51,B,21.95,A,20.44,C,24.44,B,15.95,C,20.87,C,16.13,C,11.39,19.3488,73.9227
USR_7BA3EE43,C,20.96,D,38.94,D,12.35,D,12.42,D,27.89,A,6.2,C,39.23,D,31.4,C,33.13,C,4.85,14.8528,79.2134
USR_165730FA,C,17.44,B,19.43,D,23.48,B,9.89,D,6.62,D,18.59,D,27.79,B,25.61,B,17.63,B,34.12,22.9404,78.8305
USR_C3D93093,A,6.23,A,5.7,A,10.32,A,10.46,A,11.16,A,6.7,A,6.32,A,5.24,A,6.6,C,10.37,27.1975,78.0824
USR_124DB354,A,14.34,D,17.55,B,18.14,C,21.61,B,16.32,B,11.19,D,13.72,B,15.74,A,19.08,C,13.87,14.1967,76.6236
USR_5ABEE773,B,23.78,D,20.73,A,12.83,C,22.76,C,13.11,C,15.03,A,20.15,B,17.63,C,10.63,C,15.39,27.2831,79.8232
USR_534D87A9,A,20.39,B,21.99,A,16.09,B,13.65,B,15.51,A,16.52,C,18.62,D,10.85,D,10.32,A,17.61,23.6115,77.883
USR_D818C109,C,16.73,D,15.47,A,17.69,A,23.18,A,12.44,A,24.1,A,14.91,B,10.64,C,14.64,A,12.19,26.6469,82.8816
USR_E6603AAE,D,19.16,B,22.37,C,18.94,B,19.85,B,18.06,C,16.38,A,21.9,B,20.89,B,14.42,B,13.15,27.8956,76.2195
USR_295579C0,B,24.32,C,5.67,B,13.7,A,7.22,B,6.58,B,32.95,C,31.08,A,20.32,D,21.63,D,30.77,28.522,80.474
USR_443186C4,A,10.73,C,8.68,A,5.7,A,6.62,A,7.81,A,5.45,A,7.55,C,6.46,B,9.33,A,11.59,13.985,76.19
USR_CAB1CC68,D,28.59,C,2.07,A,23.25,A,39.79,C,11.12,A,25.36,A,26.72,B,12.18,A,32.37,D,37.75,20.4796,71.7616
USR_71BB7213,D,39.42,A,14.4,C,33.0,C,21.72,C,7.97,C,38.55,D,17.74,D,14.66,C,21.76,D,2.45,13.0291,78.0973
USR_B85246CA,B,16.14,D,20.7,A,24.49,A,18.93,A,19.39,A,20.92,B,15.35,A,17.28,C,16.49,A,23.2,27.7057,78.1888
USR_770828A7,D,10.28,D,32.09,D,21.43,A,4.31,C,19.69,C,31.05,B,27.48,C,5.88,B,26.77,C,37.63,27.3387,81.5398
USR_CB1B009A,C,11.77,C,28.75,D,38.44,D,22.01,C,20.5,B,27.08,C,38.55,B,17.93,D,2.9,C,19.43,30.4397,78.1822
USR_22AEDD25,C,24.6,D,19.93,C,13.98,D,14.24,C,10.06,C,17.41,C,12.38,B,21.06,C,10.93,A,11.61,11.7267,78.1802
USR_1C5A5C48,A,20.4,A,18.34,A,10.48,D,22.79,A,16.76,A,24.86,B,10.07,C,11.93,B,11.23,B,15.13,28.5701,78.9499
USR_192B997A,B,5.17,B,9.36,A,7.54,B,8.68,A,8.92,A,11.96,A,11.56,A,8.41,A,8.28,A,5.03,25.9436,79.7824
USR_C10EFD5B,D,23.78,A,18.02,B,19.51,B,24.88,B,24.11,C,22.96,B,22.67,C,23.64,A,13.19,B,17.03,26.7951,77.7182
USR_D458305B,B,19.18,B,12.49,B,10.96,C,22.3,A,12.71,A,11.26,B,16.01,A,23.91,C,20.73,C,23.3,19.2207,72.4346
USR_D2C7B6ED,B,17.18,B,12.51,C,18.73,B,13.42,B,17.85,B,12.18,A,11.24,A,24.94,A,22.86,C,10.18,28.3425,78.2713
USR_51706054,B,22.46,A,21.87,B,14.3,A,16.31,A,22.4,C,22.3,C,21.99,A,23.04,D,22.8,B,24.04,24.537,77.0855
USR_511C99D6,B,15.14,B,10.89,C,22.11,C,23.9,B,11.22,A,19.41,B,23.83,B,24.05,C,16.13,D,20.3,22.6948,78.8389
USR_4987730F,B,22.35,A,12.63,B,17.25,B,22.88,A,19.87,B,15.51,B,20.26,A,15.14,A,13.07,B,10.71,14.3066,77.8224
USR_01A8DE2C,B,33.0,C,13.24,D,36.15,A,6.13,C,8.11,D,2.14,D,10.2,C,27.81,C,20.03,D,29.76,21.9012,78.2664
USR_15ADDE3B,B,10.85,A,10.41,B,14.73,A,11.49,B,19.52,D,16.5,B,12.31,B,12.96,A,16.11,D,15.73,23.7644,78.0426
USR_F6358773,C,12.33,D,21.17,A,17.05,A,15.39,A,17.65,C,12.15,B,24.95,D,23.16,C,16.43,C,24.66,26.8636,82.1708
USR_EA50885D,D,16.33,A,18.37,B,15.78,C,22.25,B,22.33,C,11.08,D,22.35,C,11.3,C,14.45,C,13.47,23.4576,78.4241
USR_C9A16A16,D,36.5,B,11.12,C,27.83,B,8.01,C,20.33,D,27.49,C,20.31,D,33.78,B,38.27,D,29.22,25.8731,82.9306
USR_A08058AA,D,13.05,B,16.9,A,24.25,C,12.68,C,11.66,B,22.93,B,11.11,C,15.5,B,23.62,C,17.83,19.6834,71.4615
USR_6BED5DC5,B,15.64,A,16.97,A,16.33,D,24.03,B,19.68,C,22.31,B,22.4,C,15.07,C,16.99,A,10.57,21.5238,78.4942
USR_ED3F39FE,B,20.21,A,12.91,C,22.43,B,10.15,A,12.79,D,20.33,C,20.64,B,21.61,A,13.25,B,18.3,27.4653,79.9733
USR_5048C820,D,2.81,B,29.28,D,21.99,D,3.04,B,12.24,D,25.71,D,39.25,D,24.56,B,34.84,D,4.52,27.6728,80.1506
USR_EAFA88A5,C,39.75,C,23.51,C,35.71,C,35.13,D,4.21,D,38.58,C,26.61,C,23.14,A,18.24,D,10.62,30.4677,75.4157
USR_BCA7AD75,B,24.25,C,10.44,A,23.17,B,20.45,A,18.8,A,17.84,A,14.36,A,16.7,D,11.28,C,11.08,11.0013,79.0713
USR_6FC32E10,C,14.59,B,29.64,B,25.19,D,15.18,C,33.16,A,16.87,C,2.52,D,38.93,B,36.52,C,13.5,22.7473,78.5614
USR_2F5566F0,A,6.51,A,9.07,B,10.92,A,5.47,A,10.59,A,8.52,A,8.95,A,9.82,A,7.76,B,7.46,12.1272,77.8631
USR_1105CFF8,C,21.85,C,18.93,B,20.03,C,18.27,C,13.47,A,11.49,C,17.58,B,13.01,A,16.74,A,16.45,22.9897,78.3506
USR_4115A6F7,D,15.16,C,22.45,B,22.0,A,14.31,C,21.59,B,12.35,B,23.83,B,17.24,B,24.24,C,16.83,27.018,76.987
USR_C3FFDD3F,D,22.6,D,20.53,B,22.9,A,17.72,A,10.83,B,16.75,C,13.44,C,19.59,C,24.18,C,23.68,22.5474,80.348
USR_48BFD783,A,9.97,A,8.74,A,6.99,C,5.71,A,9.67,A,10.87,A,10.26,A,8.48,B,5.87,B,9.15,21.1263,77.0912
USR_C42CB187,A,10.38,B,13.13,B,18.05,D,11.12,B,18.61,A,16.29,B,20.04,A,21.7,A,20.0,A,15.94,26.5302,81.6681
USR_0D76B99D,B,19.56,C,20.81,C,15.42,C,14.38,B,17.36,D,12.72,D,14.3,B,12.56,C,12.0,C,16.11,27.098,81.5566
USR_AF2D5723,C,11.13,A,15.89,D,18.01,D,16.84,C,17.75,A,19.12,A,14.47,B,21.44,C,16.43,A,16.2,21.3468,78.4744
USR_A11D1A3F,B,11.42,B,19.87,A,21.75,B,23.73,C,10.99,B,13.22,B,12.11,B,20.68,A,21.38,D,11.2,29.1249,75.4587
USR_EF297508,A,5.48,A,10.91,A,10.01,D,5.27,A,6.2,A,5.49,A,11.77,C,5.78,A,7.63,A,8.98,28.3662,80.6787
USR_BA422DCB,A,10.62,A,5.95,A,5.41,A,9.76,A,6.15,C,9.57,A,11.96,A,10.11,A,11.34,A,5.87,23.4188,80.4936
USR_AC591504,B,24.6,B,13.44,A,23.42,B,20.4,C,18.77,D,14.75,B,15.83,D,23.69,B,12.23,D,12.83,29.1376,78.5832
USR_162503A2,D,11.76,A,22.72,B,28.98,B,4.33,D,20.54,C,22.36,C,2.88,C,19.64,A,12.24,C,13.6,20.4299,74.3542
USR_0A8BB312,A,9.51,A,10.07,A,8.9,A,8.45,B,11.44,B,11.54,A,10.92,B,7.4,A,5.98,A,5.69,26.3559,79.1596
USR_34F59AFA,A,20.95,C,22.42,B,19.47,B,12.06,A,20.33,C,12.68,A,21.94,C,20.19,C,21.48,A,14.66,29.1,76.6738
USR_4E67F7AE,B,14.63,D,16.54,A,24.87,C,13.78,B,13.66,B,17.41,A,20.74,A,24.78,B,21.32,B,19.0,28.8637,78.7921
USR_4457342A,D,39.53,C,25.5,B,19.16,A,18.28,B,18.6,C,28.16,D,31.84,B,36.69,D,5.86,C,10.27,12.9316,76.3
USR_7AB89A47,A,10.26,A,11.9,A,10.88,D,7.16,A,10.08,B,9.54,A,11.88,A,11.61,A,8.75,A,6.29,26.6188,79.1901
USR_8BA467C3,B,20.09,C,13.34,B,16.66,A,19.27,A,11.75,A,10.89,A,15.13,C,17.65,B,11.23,A,14.4,25.5189,78.966
USR_86E22EBE,D,12.06,D,13.29,B,38.51,B,9.03,A,10.54,C,30.52,C,23.05,D,9.06,B,28.24,D,37.7,23.3975,79.7023
USR_E2EECD1F,C,13.35,C,22.57,C,17.58,B,13.17,A,21.12,D,15.5,C,20.48,C,13.5,B,17.99,B,24.39,19.8908,72.7659
USR_A49DF95C,C,21.72,A,24.91,B,21.53,A,18.6,D,23.48,B,13.11,A,12.02,C,24.42,B,18.13,B,15.7,29.9978,76.0069
USR_DFEE3D1D,C,19.47,B,18.38,A,17.18,B,12.53,C,16.47,B,16.45,C,24.61,A,23.72,C,11.88,B,15.66,11.65,75.812
USR_6B87F030,C,24.35,B,12.6,C,15.15,C,21.22,D,18.89,A,21.42,B,12.45,B,20.96,B,12.66,B,16.01,24.7285,78.5286
USR_C51E661F,C,18.99,B,13.35,D,20.67,A,21.85,B,20.19,A,11.84,C,22.75,B,14.78,B,17.82,B,17.32,27.2411,78.2355
USR_6D468E8E,A,11.24,A,9.7,A,7.52,A,6.77,A,9.04,B,7.05,A,5.96,A,7.03,A,5.8,A,6.32,17.5816,71.6819
USR_AA23F8D9,B,23.39,A,16.91,A,22.97,C,20.52,D,18.23,B,12.19,B,15.55,C,24.53,A,16.54,C,11.65,17.8744,74.3659
USR_7B5EB33F,B,20.95,C,23.76,B,19.54,C,22.77,C,23.04,B,16.82,A,12.2,B,14.57,B,11.39,C,16.96,27.7816,79.0181
USR_1CF8ACB3,D,8.5,C,7.23,D,25.1,C,9.12,B,11.53,B,9.49,D,3.25,D,39.25,B,18.08,D,31.09,18.9944,74.3286
USR_4324714C,A,6.67,A,10.73,A,7.9,A,10.97,A,9.48,A,6.21,A,5.5,B,6.6,A,9.82,A,5.31,22.9396,77.1285
USR_33FD28B7,C,20.63,B,13.8,C,17.15,B,19.14,B,11.81,C,18.58,A,21.51,B,24.35,C,15.75,A,21.31,12.0747,77.247
USR_5F5C2DF2,A,10.51,B,23.11,A,23.84,B,16.87,C,19.42,B,13.44,B,12.28,D,19.82,A,12.9,B,23.32,24.3781,79.0561
USR_884CFBB9,D,10.98,A,8.22,C,9.14,B,11.06,A,6.01,A,9.21,D,7.43,A,9.76,B,6.22,B,10.54,14.716,77.8425
USR_6C0551BE,C,9.01,D,31.6,C,13.58,B,34.58,A,39.13,B,30.7,D,28.29,C,25.3,C,38.07,C,26.02,14.6689,76.1496
USR_9650DC6E,C,38.1,D,19.39,B,7.11,D,12.17,C,38.82,D,39.79,D,35.97,D,25.72,D,26.16,A,16.33,20.064,74.7417
USR_3A6D1FCA,A,6.1,B,8.25,A,8.95,A,10.81,A,9.76,A,7.31,A,8.64,B,6.11,A,9.97,B,7.99,22.1655,78.9431
USR_6B58B8E9,C,11.25,B,20.57,B,17.62,B,21.37,B,15.87,C,15.95,D,16.92,B,16.73,C,12.58,A,17.86,27.1297,79.7651
USR_6615A498,A,12.7,B,19.32,C,11.83,B,20.15,B,20.75,C,12.19,B,16.21,C,14.13,B,13.97,C,21.15,12.3652,76.6885
USR_D89F87EF,C,20.76,B,13.31,B,10.17,C,16.11,B,20.13,B,18.93,B,17.29,B,10.49,B,16.17,C,20.22,25.5954,82.2884
USR_2B1D4A5D,A,6.97,A,8.17,A,9.55,B,5.43,A,6.58,A,9.98,A,8.98,A,9.77,A,5.95,A,5.39,28.7432,77.9098
USR_F316C57B,C,18.52,A,18.08,B,21.46,C,23.38,A,11.93,B,17.63,B,15.29,B,22.43,A,17.93,D,14.03,11.8142,79.2517
USR_B0D5DF31,B,16.38,A,11.39,B,21.27,B,22.34,A,15.26,A,14.45,C,20.24,C,24.79,A,24.04,B,13.51,18.008,72.297
USR_9AA8CE57,A,13.86,C,10.33,B,23.12,C,21.58,A,11.34,B,12.16,C,17.85,A,24.42,B,10.72,B,19.46,11.1904,79.3417
USR_D1F816C6,C,12.33,A,24.07,C,16.73,A,20.5,B,10.93,B,11.61,B,24.14,C,22.97,A,21.27,B,24.21,25.4783,79.7011
USR_E818D042,D,11.96,A,10.14,C,15.04,D,19.25,B,19.2,A,23.22,A,14.5,B,11.3,A,20.51,B,20.21,28.0583,78.4303
USR_5F2D5068,C,18.83,A,24.94,B,11.29,C,15.66,C,10.81,C,11.98,A,10.15,B,11.43,A,20.68,C,10.9,13.0768,75.9756
USR_E3749CED,D,14.4,A,11.03,D,26.59,C,21.88,D,9.23,D,38.55,D,34.12,D,13.3,D,37.98,D,7.38,20.6922,71.3447
USR_786472D8,A,19.76,C,22.97,B,11.79,C,13.6,C,13.47,C,12.99,B,22.73,A,11.63,B,11.41,C,21.17,30.2803,78.1253
USR_4813C972,B,24.4,A,20.08,B,19.42,C,23.08,A,21.17,B,17.73,C,10.94,B,22.97,A,18.59,A,19.6,30.032,75.3885
USR_2AE9F91D,C,12.02,D,12.33,B,21.84,B,18.33,C,21.15,B,23.39,B,10.94,A,18.92,A,12.23,D,17.66,25.9127,81.3799
USR_78828E4B,B,7.57,A,6.72,A,5.91,A,6.8,A,7.5,A,10.95,B,12.0,A,7.93,B,11.26,C,5.27,27.0786,78.0233
USR_1C4530FD,C,3.56,D,22.56,C,27.63,D,31.4,C,35.71,C,9.58,D,16.78,C,39.53,C,39.09,C,12.38,30.1804,77.3768
USR_11FBDBD3,A,10.93,A,8.34,A,10.37,C,6.95,B,9.36,A,6.02,A,5.46,A,9.34,B,10.58,A,8.09,20.8716,72.5461
USR_31C1812E,B,19.42,B,18.42,A,12.95,C,23.95,B,18.7,B,20.32,B,20.34,B,16.82,C,11.46,C,23.7,29.3539,77.6446
USR_3AFF4FB0,B,5.13,A,5.92,B,10.13,A,7.55,D,11.86,B,9.77,A,7.74,A,5.28,A,11.24,D,9.03,23.2741,77.2193
USR_4CA2BC49,B,29.21,D,29.93,C,34.27,A,14.54,D,17.13,C,34.63,D,37.71,D,12.22,B,21.16,B,24.02,22.4481,78.6712
USR_69936623,D,21.0,A,17.87,C,13.5,B,24.36,C,17.44,B,18.95,B,22.99,C,10.75,A,21.48,C,12.78,18.287,73.618
USR_63AD0274,A,8.08,A,7.03,B,10.47,A,9.17,A,11.73,A,11.79,A,6.44,A,8.04,A,9.38,A,11.39,11.8935,79.0361
USR_2FB74221,B,9.19,B,11.73,A,11.97,A,9.16,C,6.59,B,10.8,A,5.38,A,10.08,A,8.75,A,7.77,21.1221,77.6652
USR_96309D9D,B,17.88,A,11.73,C,20.28,A,22.33,B,21.93,A,14.47,C,11.35,A,15.28,C,23.07,A,18.16,18.7469,74.768
USR_5BA596DB,D,5.69,B,8.34,C,7.88,A,10.06,B,11.33,A,6.15,D,11.54,A,6.23,A,10.61,A,8.49,23.1474,79.0973
USR_6DE3C0C9,A,10.29,A,8.41,A,5.0,A,9.52,A,7.66,A,9.57,A,9.13,A,10.06,C,9.17,A,9.36,14.153,78.4791
USR_FC3EC19F,A,7.79,A,10.11,A,6.59,A,7.07,A,6.33,A,7.48,A,8.84,B,10.97,A,6.1,A,7.26,30.2242,75.4978
USR_5AEE5295,C,23.6,C,13.36,B,15.59,B,22.04,B,21.38,B,11.51,C,22.43,D,13.07,A,23.23,C,23.3,24.1019,78.1714
USR_463A5892,A,24.81,B,18.46,A,16.15,D,18.9,A,10.51,B,20.97,B,14.36,A,24.59,B,19.64,B,23.53,29.603,77.6092
USR_9E829579,A,6.29,B,9.04,A,8.87,A,5.17,A,5.58,B,5.42,B,10.05,A,11.9,A,11.61,A,8.04,23.2894,80.0257
USR_FA620E2F,D,6.89,D,38.83,B,25.2,B,28.33,D,15.21,B,10.38,C,31.58,D,19.98,C,36.42,D,23.69,12.1695,76.2585
USR_4523E1D9,B,22.89,C,21.36,A,22.76,C,21.19,D,10.26,C,20.8,B,13.66,A,15.93,A,16.64,B,12.65,25.2068,81.9302
USR_1A2DCE3E,D,24.13,A,24.86,B,15.13,C,15.37,D,23.68,C,15.13,B,20.14,C,16.93,C,12.5,B,24.15,21.8776,77.6559
USR_2B7F8FA8,B,10.91,B,21.31,D,19.02,A,12.38,A,10.15,D,19.23,C,21.84,A,24.73,A,21.22,B,22.69,19.6685,73.8376
USR_645EE25B,B,12.67,C,21.63,A,11.79,C,18.47,C,22.53,B,19.33,B,13.77,A,15.34,B,20.75,A,18.68,11.142,78.1445
USR_BAD39E77,A,9.02,A,11.55,A,6.39,A,5.42,A,11.37,A,8.04,B,7.6,C,8.32,A,9.13,A,11.01,19.4591,72.1485
USR_177133F0,A,10.35,B,8.09,A,9.5,A,6.72,A,5.28,A,10.1,A,9.85,A,11.69,A,8.56,A,5.44,27.0163,75.8049
USR_2733B8E3,B,23.76,B,13.7,B,14.82,C,23.13,A,14.17,D,19.15,C,16.25,A,17.01,B,10.31,C,20.01,24.1239,79.9669
USR_8A0CAA4C,C,12.24,B,18.89,A,23.44,D,17.45,C,16.61,C,20.83,A,17.59,A,16.96,C,20.33,C,14.11,24.6968,78.9437
USR_90A7B058,D,16.4,B,14.02,A,14.16,A,16.33,C,21.64,B,11.78,D,23.89,B,24.03,C,12.77,B,23.63,21.3524,79.277
USR_C718B7B0,B,12.36,A,22.48,D,10.72,D,23.25,C,20.57,A,18.43,C,20.97,B,15.97,C,18.46,A,23.25,28.4868,78.4896
USR_903864C0,A,17.74,A,23.46,B,13.43,C,14.2,B,19.84,A,15.76,C,16.72,C,20.3,B,13.52,C,16.45,26.5364,80.7907
USR_EDEE556D,B,13.86,A,13.16,A,21.63,B,13.19,A,19.81,A,15.23,B,10.43,B,14.95,B,21.67,B,15.28,11.1352,76.9011
USR_5B5F3788,A,5.88,B,5.58,A,8.84,D,5.38,A,11.67,A,6.51,A,11.98,D,6.14,A,9.69,A,9.61,28.8798,78.4107
USR_C55EF80D,B,10.65,C,18.16,D,23.87,B,14.63,C,15.04,C,16.2,C,16.36,C,14.88,D,15.33,C,24.67,17.664,71.221
USR_EC465F14,A,23.15,A,18.79,A,22.18,A,14.43,A,12.49,A,19.87,B,23.43,D,17.13,A,18.33,A,17.97,29.1532,78.3664
USR_7DCDDED9,A,20.36,A,12.39,A,24.95,B,12.45,A,24.27,A,12.61,B,10.59,C,13.36,A,19.09,D,11.68,25.4467,80.9123
USR_3CB0C9FB,A,19.47,C,10.64,B,22.5,A,15.96,C,23.2,B,24.96,A,20.32,C,24.17,B,15.6,B,12.96,26.3648,82.7568
USR_FA121192,B,14.63,A,11.55,C,19.54,A,14.75,D,18.71,C,19.79,A,16.6,B,23.39,D,17.88,B,10.09,26.0897,81.3628
USR_749FF0E0,B,18.45,D,9.98,D,28.94,C,32.7,B,22.6,B,25.29,D,5.11,A,39.15,C,4.08,C,5.53,21.715,77.9573
USR_48DC4A4A,B,20.72,A,14.86,B,15.65,B,19.12,C,13.15,A,24.87,B,15.63,C,24.0,B,22.57,B,14.54,19.0619,72.284
USR_B9A3121B,A,18.19,D,21.14,B,11.93,B,15.68,C,23.31,A,23.97,C,18.81,C,23.95,A,11.87,D,17.92,21.4389,78.0595
USR_7C7C0B78,D,8.97,A,7.23,C,7.72,B,11.98,A,11.52,B,11.56,D,6.61,B,7.28,A,10.81,A,9.04,19.3053,71.7431
USR_04A09EB8,B,17.33,A,16.28,C,16.81,A,21.05,D,17.99,D,17.56,C,18.12,B,12.69,C,16.43,B,22.42,20.9517,80.2561
USR_ABEEE316,B,13.78,C,24.85,C,10.51,B,21.36,B,22.12,C,16.72,B,23.94,B,19.37,C,12.63,C,24.19,18.3119,73.0269
USR_6CF72C84,B,20.09,C,4.16,D,13.81,D,15.35,D,29.14,C,15.73,D,5.42,C,23.04,D,10.96,A,13.11,28.2402,75.7461
USR_C1005F69,B,12.24,B,11.32,C,21.52,D,23.54,A,11.92,C,10.95,C,10.87,C,10.7,B,18.58,C,11.91,24.6323,77.9798
USR_FCCE6EF4,B,12.03,C,15.1,C,19.58,A,19.83,C,18.05,B,22.38,D,13.32,B,17.86,C,12.04,B,15.28,26.4989,82.765
USR_1A79F0AC,C,17.5,C,18.84,C,10.19,B,11.3,B,16.86,C,19.4,A,20.53,B,19.91,A,17.96,B,13.59,24.9255,82.6953
USR_07EB7B5C,A,12.85,C,16.81,A,18.32,B,22.2,C,10.07,C,20.03,B,11.03,D,13.44,A,13.1,A,21.33,21.965,79.6688
USR_52C6CE77,B,24.6,B,23.46,A,20.73,A,11.36,B,23.97,A,19.67,A,17.98,B,22.41,A,10.05,B,21.88,12.0454,78.1186
USR_5D3DC068,A,19.71,C,16.5,B,17.43,B,22.61,C,11.75,A,17.28,A,19.16,A,19.89,B,14.19,B,21.17,29.2873,75.3429
USR_7FBBAB46,A,24.81,A,19.47,B,10.81,C,16.71,C,18.64,A,23.58,B,19.37,B,14.34,C,19.8,C,12.19,25.7732,80.9258
USR_FC8534D3,D,24.94,B,2.9,D,20.01,A,5.18,D,26.59,C,36.13,D,33.09,D,18.24,A,32.24,D,14.7,24.8108,78.5999
