person_id,on_time_flag,declared_turnover,gstr1_due_date,gstr1_filed_date,gstr3b_due_date,gstr3b_filed_date
USR_F75C7C25,TRUE,611490.05,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_F75C7C25,TRUE,780189.77,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_F75C7C25,TRUE,810125.07,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_0315D0D7,FALSE,809795.36,2025-12-11,2026-01-09,2025-12-20,2026-01-12
USR_0315D0D7,FALSE,434718.31,2025-12-11,2025-12-17,2025-12-20,2026-01-05
USR_0315D0D7,FALSE,221966.29,2025-11-11,2025-11-30,2025-11-20,2025-12-17
USR_0315D0D7,FALSE,357848.8,2025-10-11,2025-10-24,2025-10-20,2025-10-27
USR_0315D0D7,FALSE,884289.93,2025-09-11,2025-10-01,2025-09-20,2025-10-18
USR_0315D0D7,FALSE,691866.14,2025-08-11,2025-08-14,2025-08-20,2025-08-27
USR_B66B4363,FALSE,576148.66,2025-12-11,2025-12-29,2025-12-20,2025-12-26
USR_B66B4363,FALSE,234374.57,2025-12-11,2026-01-09,2025-12-20,2026-01-19
USR_B66B4363,FALSE,948682.19,2025-11-11,2025-12-09,2025-11-20,2025-11-28
USR_B66B4363,FALSE,488693.13,2025-10-11,2025-10-25,2025-10-20,2025-11-01
USR_B66B4363,FALSE,167262.43,2025-09-11,2025-10-06,2025-09-20,2025-10-15
USR_B66B4363,FALSE,582492.14,2025-08-11,2025-08-31,2025-08-20,2025-09-11
USR_7BA3EE43,TRUE,885311.61,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7BA3EE43,TRUE,972449.23,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7BA3EE43,TRUE,649837.26,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7BA3EE43,TRUE,419571.53,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7BA3EE43,TRUE,967838.98,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7BA3EE43,TRUE,117893.44,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_443186C4,TRUE,475600.2,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_443186C4,TRUE,646398.24,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_443186C4,TRUE,597795.53,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_443186C4,TRUE,406721.92,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_443186C4,TRUE,521675.84,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_443186C4,TRUE,196423.34,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1C5A5C48,TRUE,308533.07,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1C5A5C48,TRUE,326028.55,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1C5A5C48,TRUE,221809.95,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1C5A5C48,TRUE,820049.43,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1C5A5C48,TRUE,909799.06,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1C5A5C48,TRUE,938653.53,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_F6358773,FALSE,377817.02,2025-12-11,2025-12-24,2025-12-20,2025-12-25
USR_F6358773,FALSE,897395.98,2025-12-11,2025-12-20,2025-12-20,2026-01-09
USR_F6358773,FALSE,580151.14,2025-11-11,2025-11-21,2025-11-20,2025-12-03
USR_F6358773,FALSE,382427.46,2025-10-11,2025-10-13,2025-10-20,2025-10-30
USR_F6358773,FALSE,256214.01,2025-09-11,2025-09-24,2025-09-20,2025-10-08
USR_F6358773,FALSE,599755.34,2025-08-11,2025-08-31,2025-08-20,2025-08-25
USR_EA50885D,FALSE,225260.98,2025-12-11,2025-12-23,2025-12-20,2026-01-17
USR_EA50885D,FALSE,717861.79,2025-12-11,2025-12-20,2025-12-20,2025-12-23
USR_EA50885D,FALSE,558646.01,2025-11-11,2025-11-24,2025-11-20,2025-12-09
USR_EA50885D,FALSE,272944.7,2025-10-11,2025-10-16,2025-10-20,2025-10-24
USR_EA50885D,FALSE,506170.27,2025-09-11,2025-09-30,2025-09-20,2025-10-17
USR_EA50885D,FALSE,868231.73,2025-08-11,2025-09-10,2025-08-20,2025-08-21
USR_2F5566F0,TRUE,554312.54,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2F5566F0,TRUE,336725.4,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2F5566F0,TRUE,185413.08,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2F5566F0,TRUE,784005.94,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2F5566F0,TRUE,872697.12,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2F5566F0,TRUE,216041.64,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_1105CFF8,TRUE,570155.42,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1105CFF8,TRUE,155701.8,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_1105CFF8,TRUE,103973.93,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_1105CFF8,TRUE,321603.4,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_1105CFF8,TRUE,817380.22,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_1105CFF8,TRUE,251645.5,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C3FFDD3F,TRUE,153109.45,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C3FFDD3F,TRUE,613564.48,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C3FFDD3F,TRUE,206063.58,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_C3FFDD3F,TRUE,882266.64,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_C3FFDD3F,TRUE,658904.4,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_C3FFDD3F,TRUE,947806.06,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_AF2D5723,FALSE,533053.7,2025-12-11,2026-01-04,2025-12-20,2026-01-12
USR_AF2D5723,FALSE,863280.6,2025-12-11,2025-12-23,2025-12-20,2025-12-27
USR_AF2D5723,FALSE,935912.56,2025-11-11,2025-12-02,2025-11-20,2025-12-08
USR_AF2D5723,FALSE,970001.19,2025-10-11,2025-10-13,2025-10-20,2025-10-27
USR_AF2D5723,FALSE,482323.79,2025-09-11,2025-09-26,2025-09-20,2025-10-15
USR_AF2D5723,FALSE,743750.62,2025-08-11,2025-08-20,2025-08-20,2025-09-05
USR_BA422DCB,FALSE,699958.87,2025-12-11,2025-12-22,2025-12-20,2026-01-19
USR_BA422DCB,FALSE,269795.36,2025-12-11,2026-01-04,2025-12-20,2025-12-31
USR_BA422DCB,FALSE,741614.55,2025-11-11,2025-12-08,2025-11-20,2025-12-16
USR_BA422DCB,FALSE,512794.27,2025-10-11,2025-10-17,2025-10-20,2025-11-04
USR_BA422DCB,FALSE,831464.86,2025-09-11,2025-09-22,2025-09-20,2025-09-23
USR_BA422DCB,FALSE,855266.79,2025-08-11,2025-08-13,2025-08-20,2025-08-27
USR_7AB89A47,FALSE,540925.43,2025-12-11,2026-01-04,2025-12-20,2026-01-04
USR_7AB89A47,FALSE,867120.79,2025-12-11,2025-12-23,2025-12-20,2025-12-24
USR_7AB89A47,FALSE,228488.6,2025-11-11,2025-11-29,2025-11-20,2025-12-18
USR_7AB89A47,FALSE,321668.86,2025-10-11,2025-10-25,2025-10-20,2025-11-09
USR_7AB89A47,FALSE,108313.91,2025-09-11,2025-10-05,2025-09-20,2025-10-06
USR_7AB89A47,FALSE,683967.61,2025-08-11,2025-08-23,2025-08-20,2025-08-31
USR_86E22EBE,FALSE,843076.86,2025-12-11,2025-12-28,2025-12-20,2025-12-24
USR_86E22EBE,FALSE,642232.68,2025-12-11,2026-01-08,2025-12-20,2026-01-18
USR_86E22EBE,FALSE,213600.79,2025-11-11,2025-12-09,2025-11-20,2025-12-15
USR_86E22EBE,FALSE,994134.52,2025-10-11,2025-10-26,2025-10-20,2025-10-28
USR_86E22EBE,FALSE,417964.0,2025-09-11,2025-10-03,2025-09-20,2025-09-30
USR_86E22EBE,FALSE,301908.38,2025-08-11,2025-09-06,2025-08-20,2025-09-06
USR_DFEE3D1D,TRUE,305993.67,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DFEE3D1D,TRUE,415087.54,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_DFEE3D1D,TRUE,615334.37,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_DFEE3D1D,TRUE,557919.81,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_DFEE3D1D,TRUE,603506.91,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_DFEE3D1D,TRUE,159207.22,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_AA23F8D9,TRUE,833433.4,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AA23F8D9,TRUE,172490.06,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_AA23F8D9,TRUE,985115.79,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_AA23F8D9,TRUE,345092.03,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_AA23F8D9,TRUE,158711.52,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_AA23F8D9,TRUE,106026.57,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_6C0551BE,TRUE,518925.53,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6C0551BE,TRUE,423735.01,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6C0551BE,TRUE,815997.26,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_6C0551BE,TRUE,432890.76,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_6C0551BE,TRUE,826412.2,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6C0551BE,TRUE,258456.47,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_6B58B8E9,TRUE,646297.86,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6B58B8E9,TRUE,295304.31,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6B58B8E9,TRUE,274897.08,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_6B58B8E9,TRUE,537299.59,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_6B58B8E9,TRUE,744710.94,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6B58B8E9,TRUE,558754.33,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_D89F87EF,TRUE,406043.83,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D89F87EF,TRUE,198843.45,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_D89F87EF,TRUE,766826.7,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_D89F87EF,TRUE,210209.42,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_D89F87EF,TRUE,316834.6,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_D89F87EF,TRUE,901858.45,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_2B1D4A5D,TRUE,876200.37,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2B1D4A5D,TRUE,470732.73,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_2B1D4A5D,TRUE,749089.97,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_2B1D4A5D,TRUE,802784.33,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_2B1D4A5D,TRUE,516199.81,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_2B1D4A5D,TRUE,164310.7,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_11FBDBD3,FALSE,805583.97,2025-12-11,2025-12-13,2025-12-20,2026-01-12
USR_11FBDBD3,FALSE,705168.23,2025-12-11,2025-12-29,2025-12-20,2026-01-01
USR_11FBDBD3,FALSE,138238.48,2025-11-11,2025-11-23,2025-11-20,2025-12-06
USR_11FBDBD3,FALSE,247385.21,2025-10-11,2025-10-24,2025-10-20,2025-11-01
USR_11FBDBD3,FALSE,288329.7,2025-09-11,2025-09-13,2025-09-20,2025-10-19
USR_11FBDBD3,FALSE,785474.31,2025-08-11,2025-08-29,2025-08-20,2025-09-10
USR_3AFF4FB0,TRUE,318636.34,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_3AFF4FB0,TRUE,103679.78,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_3AFF4FB0,TRUE,195413.64,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_3AFF4FB0,TRUE,928908.67,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_3AFF4FB0,TRUE,375361.17,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_3AFF4FB0,TRUE,530216.93,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_6DE3C0C9,TRUE,577893.95,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6DE3C0C9,TRUE,813740.32,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_6DE3C0C9,TRUE,548799.66,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_6DE3C0C9,TRUE,239199.49,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_6DE3C0C9,TRUE,840995.99,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_6DE3C0C9,TRUE,528020.09,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_FC3EC19F,TRUE,627825.16,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FC3EC19F,TRUE,403662.7,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_FC3EC19F,TRUE,774512.24,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_FC3EC19F,TRUE,735364.79,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_FC3EC19F,TRUE,208175.89,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_FC3EC19F,TRUE,302617.99,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_463A5892,TRUE,370997.79,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_463A5892,TRUE,823034.01,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_463A5892,TRUE,642317.46,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_463A5892,TRUE,771306.26,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_463A5892,TRUE,666100.65,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_463A5892,TRUE,265477.76,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_4523E1D9,TRUE,169870.29,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4523E1D9,TRUE,631400.08,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_4523E1D9,TRUE,937905.81,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_4523E1D9,TRUE,813606.35,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_4523E1D9,TRUE,412761.21,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_4523E1D9,TRUE,229075.97,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_BAD39E77,TRUE,786207.98,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BAD39E77,TRUE,481463.71,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BAD39E77,TRUE,857067.19,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_BAD39E77,TRUE,516092.74,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_BAD39E77,TRUE,263819.17,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_BAD39E77,TRUE,775497.23,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_177133F0,TRUE,945953.9,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_177133F0,TRUE,437270.05,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_177133F0,TRUE,165603.17,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_177133F0,TRUE,426822.5,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_177133F0,TRUE,422789.86,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_177133F0,TRUE,844267.64,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C718B7B0,TRUE,750554.76,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C718B7B0,TRUE,429192.46,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C718B7B0,TRUE,768834.62,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_C718B7B0,TRUE,765475.33,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_C718B7B0,TRUE,392539.86,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_C718B7B0,TRUE,759512.82,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5B5F3788,TRUE,544485.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B5F3788,TRUE,602499.74,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B5F3788,TRUE,981147.59,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5B5F3788,TRUE,551185.71,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_5B5F3788,TRUE,997662.04,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_5B5F3788,TRUE,609402.8,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C55EF80D,FALSE,246609.98,2025-12-11,2026-01-06,2025-12-20,2025-12-29
USR_C55EF80D,FALSE,453685.84,2025-12-11,2025-12-23,2025-12-20,2026-01-10
USR_C55EF80D,FALSE,695370.42,2025-11-11,2025-11-25,2025-11-20,2025-11-22
USR_C55EF80D,FALSE,307166.06,2025-10-11,2025-11-03,2025-10-20,2025-10-30
USR_C55EF80D,FALSE,848924.82,2025-09-11,2025-10-06,2025-09-20,2025-09-29
USR_C55EF80D,FALSE,942969.39,2025-08-11,2025-08-23,2025-08-20,2025-09-16
USR_EC465F14,TRUE,640313.9,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_EC465F14,TRUE,719080.0,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_EC465F14,TRUE,200839.93,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_EC465F14,TRUE,330966.12,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_EC465F14,TRUE,945725.69,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_EC465F14,TRUE,858892.88,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_48DC4A4A,TRUE,288963.52,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_48DC4A4A,TRUE,307121.33,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_48DC4A4A,TRUE,289195.02,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_48DC4A4A,TRUE,268081.2,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_48DC4A4A,TRUE,339347.82,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_48DC4A4A,TRUE,616534.23,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_04A09EB8,TRUE,649737.21,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_04A09EB8,TRUE,898461.79,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_04A09EB8,TRUE,132271.15,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_04A09EB8,TRUE,791524.75,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_04A09EB8,TRUE,245226.0,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_04A09EB8,TRUE,900839.37,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_07EB7B5C,TRUE,119105.76,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_07EB7B5C,TRUE,834421.7,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_07EB7B5C,TRUE,197952.87,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_07EB7B5C,TRUE,586517.24,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_07EB7B5C,TRUE,618777.61,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_07EB7B5C,TRUE,520156.07,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_52C6CE77,TRUE,759116.52,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_52C6CE77,TRUE,893887.03,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_52C6CE77,TRUE,948235.21,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_52C6CE77,TRUE,880489.23,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_52C6CE77,TRUE,790774.07,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_52C6CE77,TRUE,980717.23,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_9E52203B,TRUE,170542.95,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_9E52203B,TRUE,702381.35,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_9E52203B,TRUE,459601.83,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_9E52203B,TRUE,167531.03,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_9E52203B,TRUE,568162.59,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_9E52203B,TRUE,214019.34,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5B929DD8,TRUE,722845.16,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B929DD8,TRUE,774104.57,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5B929DD8,TRUE,190809.7,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5B929DD8,TRUE,832691.11,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_5B929DD8,TRUE,531737.05,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_5B929DD8,TRUE,563138.67,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_79289ED8,TRUE,634644.67,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_79289ED8,TRUE,893131.87,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_79289ED8,TRUE,264287.6,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_79289ED8,TRUE,257508.27,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_79289ED8,TRUE,928702.33,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_79289ED8,TRUE,362529.16,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_11A9F25E,TRUE,909524.32,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_11A9F25E,TRUE,403617.42,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_11A9F25E,TRUE,677500.5,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_11A9F25E,TRUE,393173.58,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_11A9F25E,TRUE,497647.53,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_11A9F25E,TRUE,869748.45,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_BCC6215D,TRUE,113813.54,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BCC6215D,TRUE,907077.23,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BCC6215D,TRUE,782380.3,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_BCC6215D,TRUE,739986.86,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_BCC6215D,TRUE,557731.96,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_BCC6215D,TRUE,451807.12,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_426224DA,FALSE,700660.47,2025-12-11,2026-01-05,2025-12-20,2026-01-03
USR_426224DA,FALSE,115238.18,2025-12-11,2026-01-01,2025-12-20,2026-01-12
USR_426224DA,FALSE,887820.55,2025-11-11,2025-11-14,2025-11-20,2025-12-18
USR_426224DA,FALSE,719591.18,2025-10-11,2025-10-17,2025-10-20,2025-11-09
USR_426224DA,FALSE,691859.57,2025-09-11,2025-10-07,2025-09-20,2025-10-13
USR_426224DA,FALSE,660552.63,2025-08-11,2025-08-27,2025-08-20,2025-09-16
USR_60C04CF4,TRUE,461153.45,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_60C04CF4,TRUE,243726.33,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_60C04CF4,TRUE,359295.06,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_60C04CF4,TRUE,298057.45,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_60C04CF4,TRUE,999094.41,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_60C04CF4,TRUE,500326.59,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_7CC39AB2,TRUE,730341.18,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7CC39AB2,TRUE,839349.44,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_7CC39AB2,TRUE,995952.94,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_7CC39AB2,TRUE,295059.57,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_7CC39AB2,TRUE,216805.82,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_7CC39AB2,TRUE,960776.29,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_C62E7D19,TRUE,626133.12,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C62E7D19,TRUE,722744.04,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_C62E7D19,TRUE,831300.15,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_C62E7D19,TRUE,605799.52,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_C62E7D19,TRUE,916843.81,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_C62E7D19,TRUE,714114.45,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_DAC8EAB6,FALSE,896487.41,2025-12-11,2025-12-29,2025-12-20,2026-01-08
USR_DAC8EAB6,FALSE,430569.52,2025-12-11,2025-12-29,2025-12-20,2026-01-06
USR_DAC8EAB6,FALSE,907020.12,2025-11-11,2025-12-11,2025-11-20,2025-11-30
USR_DAC8EAB6,FALSE,367661.57,2025-10-11,2025-10-25,2025-10-20,2025-11-07
USR_DAC8EAB6,FALSE,318090.98,2025-09-11,2025-09-15,2025-09-20,2025-10-16
USR_DAC8EAB6,FALSE,436506.2,2025-08-11,2025-08-27,2025-08-20,2025-08-28
USR_BC3BA6B6,TRUE,491264.75,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BC3BA6B6,TRUE,772640.02,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_BC3BA6B6,TRUE,202864.54,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_BC3BA6B6,TRUE,596544.67,2025-10-11,2025-10-11,2025-10-20,2025-10-20
USR_BC3BA6B6,TRUE,513861.38,2025-09-11,2025-09-11,2025-09-20,2025-09-20
USR_BC3BA6B6,TRUE,145517.8,2025-08-11,2025-08-11,2025-08-20,2025-08-20
USR_5E93E25A,TRUE,198694.85,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5E93E25A,TRUE,349151.49,2025-12-11,2025-12-11,2025-12-20,2025-12-20
USR_5E93E25A,TRUE,513973.42,2025-11-11,2025-11-11,2025-11-20,2025-11-20
USR_5E93E25A,TRUE,862179.77,2025-10-11,2025-10-11,2025-10-20,2025-10-20
